chr	Start	End	strand	gene_name	gene_body_length	epd_id	TATA-box	Inr	log10_burst_size
chr7	150674402	150676402	-	KCNH2	33359	KCNH2_1	0	0	0.525307
chr7	150720586	150722586	-	ATG9B	12290	ATG9B_1	0	1	0.557875
chr7	150754052	150756052	-	CDK5	4154	CDK5_1	0	0	0.593253
chr7	150776970	150778970	-	FASTK	4263	FASTK_1	0	0	0.592408
chr7	150779413	150781413	-	TMUB1	2242	TMUB1_2	0	0	0.613367
chr7	150779413	150781413	-	TMUB1	2242	TMUB1_1	0	0	0.613367
chr7	150863635	150865635	-	GBX1	18960	GBX1_1	0	0	0.543734
chr7	150883478	150885478	-	ASB10	11694	ASB10_2	0	1	0.559496
chr7	150883478	150885478	-	ASB10	11694	ASB10_1	0	1	0.559496
chr7	150901582	150903582	-	IQCA1L	14622	IQCA1L_1	0	1	0.552208
chr7	150923460	150925460	-	ABCF2	19538	ABCF2_1	0	1	0.542755
chr7	150973231	150975231	-	SMARCD3	38173	SMARCD3_2	0	0	0.520910
chr7	150973231	150975231	-	SMARCD3	38173	SMARCD3_3	0	0	0.520910
chr7	151106124	151108124	-	WDR86	28918	WDR86_1	0	0	0.529966
chr7	151106124	151108124	-	WDR86	28918	WDR86_2	0	0	0.529966
chr7	151136256	151138256	-	CRYGN	11339	CRYGN_1	0	0	0.560501
chr7	151216010	151218010	-	RHEB	53913	RHEB_2	0	0	0.509650
chr7	151216010	151218010	-	RHEB	53913	RHEB_1	0	0	0.509650
chr7	151573316	151575316	-	PRKAG2	321116	PRKAG2_5	0	1	0.451450
chr7	151573316	151575316	-	PRKAG2	321116	PRKAG2_1	0	0	0.451450
chr7	152132090	152134090	-	KMT2C	301081	KMT2C_1	0	0	0.453551
chr7	152372250	152374250	-	XRCC2	29664	XRCC2_1	0	1	0.529136
chr7	154793682	154795682	-	PAXIP1	59283	PAXIP1_1	0	0	0.506553
chr7	154862267	154864267	-	HTR5A-AS1	4489	HTR5A-AS1_1	0	1	0.590724
chr7	155325539	155327539	-	CNPY1	32587	CNPY1_1	0	0	0.526070
chr7	156432348	156434348	-	C7orf13	2289	LINC01006_1	0	1	0.612691
chr7	156684902	156686902	-	LMBR1	212333	LMBR1_1	0	1	0.464941
chr7	156802347	156804347	-	MNX1	5801	MNX1_1	0	0	0.582361
chr7	158379494	158381494	-	PTPRN2	1048749	PTPRN2_2	0	0	0.412848
chr7	158379494	158381494	-	PTPRN2	1048749	PTPRN2_1	0	0	0.412848
chr7	158496522	158498522	-	NCAPG2	73662	NCAPG2_1	0	0	0.499470
chr7	158621319	158623319	-	ESYT2	98631	ESYT2_1	0	0	0.489950
chr7	158936649	158938649	-	VIPR2	116784	VIPR2_1	0	0	0.484440
chr7	148438	150438	-	LOC102723672	4994		0	0	0.587247
chr7	2515017	2517017	-	GRIFIN	1246		0	0	0.632527
chr7	3197206	3199206	-	LOC100129603	17642		0	0	0.546084
chr7	5183177	5185177	-	ZNF890P	23237		0	0	0.537100
chr7	5719092	5721092	-	RNF216-IT1	18030		0	0	0.545375
chr7	6590067	6592067	-	GRID2IP	54659		0	0	0.509202
chr7	7135417	7137417	-	LOC100131257	21017		0	0	0.540375
chr7	7604696	7606696	-	LOC101927391	15962		0	0	0.549348
chr7	8007383	8009383	-	LOC100505921	18914		0	0	0.543814
chr7	17597533	17599533	-	LOC101927630	95465		0	0	0.491014
chr7	19184044	19186044	-	FERD3L	640		0	0	0.654256
chr7	20179049	20181049	-	LOC101927668	221446		0	0	0.463570
chr7	20370385	20372385	-	LOC101927811	3462		0	0	0.599197
chr7	22704152	22706152	-	LOC401312	15574		0	0	0.550151
chr7	22766239	22768239	-	LOC541472	2226		0	0	0.613601
chr7	23625146	23627146	-	CLK2P1	1812		0	0	0.620312
chr7	26415321	26417321	-	LOC105375304	4683		0	0	0.589344
chr7	26577444	26579444	-	KIAA0087	5705		0	0	0.582905
chr7	27218880	27220880	-	HOXA10-HOXA9	17824		0	0	0.545750
chr7	27285848	27287848	-	EVX1-AS	5801		0	0	0.582361
chr7	29247586	29249586	-	LOC102724484	9931		0	0	0.564826
chr7	29723754	29725754	-	LOC646762	39217		0	0	0.520030
chr7	29724437	29726437	-	ZNRF2P2	1050		0	0	0.638109
chr7	30324701	30326701	-	LOC105375218	38657		0	0	0.520499
chr7	30616395	30618395	-	LOC401320	29423		0	0	0.529402
chr7	32497106	32499106	-	LOC100130673	1597		0	0	0.624432
chr7	32757780	32759780	-	DPY19L1P1	138228		0	0	0.478941
chr7	32981782	32983782	-	RP9P	26356		0	0	0.532992
chr7	34796884	34798884	-	NPSR1-AS1	411761		0	0	0.443340
chr7	35224774	35226774	-	DPY19L2P1	104876		0	0	0.487947
chr7	36638726	36640726	-	AOAH-IT1	2287		0	0	0.612719
chr7	38312248	38314248	-	TARP	14005		0	0	0.553614
chr7	38725689	38727689	-	FAM183BP	1744		0	0	0.621560
chr7	39444945	39446945	-	POU6F2-AS1	1748		0	0	0.621485
chr7	41018537	41020537	-	LINC01450	15261		0	0	0.550813
chr7	42745046	42747046	-	LINC01448	44721		0	0	0.515747
chr7	43561141	43563141	-	LOC100506895	13815		0	0	0.554060
chr7	44057793	44059793	-	POLR2J4	78300		0	0	0.497478
chr7	44079222	44081222	-	RASA4CP	11737		0	0	0.559376
chr7	45807617	45809617	-	SEPT7P2	45232		0	0	0.515376
chr7	46735720	46737720	-	LOC730338	9244		0	0	0.567164
chr7	50799050	50801050	-	GRB10	142291		0	0	0.477996
chr7	54269114	54271114	-	HPVC1	1198		0	0	0.633808
chr7	55771260	55773260	-	FKBP9P1	23494		0	0	0.536741
chr7	56515068	56517068	-	LOC650226	24672		0	0	0.535145
chr7	56550012	56552012	-	LOC100240728	1215		0	0	0.633348
chr7	56604823	56606823	-	LOC101928401	3901		0	0	0.595303
chr7	56879429	56881429	-	LOC401357	3613		0	0	0.597804
chr7	56948839	56950839	-	LOC100130849	6762		0	0	0.577361
chr7	57206571	57208571	-	ZNF479	20246		0	0	0.541594
chr7	57246863	57248863	-	GUSBP10	14487		0	0	0.552511
chr7	57288881	57290881	-	LOC105375297	1006		0	0	0.639505
chr7	62763434	62765434	-	ZNF733P	12765		0	0	0.556638
chr7	62809444	62811444	-	LOC102724738	3265		0	0	0.601107
chr7	63489480	63491480	-	LINC01005	5685		0	0	0.583020
chr7	65234797	65236797	-	LOC441242	123874		0	0	0.482517
chr7	65864395	65866395	-	LINC00174	24365		0	0	0.535554
chr7	66056394	66058394	-	GS1-124K5.11	38940		0	0	0.520261
chr7	66308813	66310813	-	GTF2IRD1P1	34834		0	0	0.523896
chr7	66766429	66768429	-	PMS2P4	10007		0	0	0.564577
chr7	69061481	69063481	-	LOC100507468	1358		0	0	0.629719
chr7	72338656	72340656	-	SPDYE7P	6336		0	0	0.579484
chr7	72424302	72426302	-	NSUN5P2	6471		0	0	0.578796
chr7	72438997	72440997	-	TRIM74	9982		0	0	0.564659
chr7	72475466	72477466	-	STAG3L3	8649		0	0	0.569334
chr7	74142256	74144256	-	LOC101926943	39986		0	0	0.519397
chr7	74305731	74307731	-	STAG3L2	8640		0	0	0.569368
chr7	74586802	74588802	-	NCF1C	15419		0	0	0.550477
chr7	74866509	74868509	-	CASTOR2	66738		0	0	0.502690
chr7	75156453	75158453	-	PMS2P3	20385		0	0	0.541371
chr7	75418064	75420064	-	CCL26	20223		0	0	0.541631
chr7	75737080	75739080	-	GTF2IP7	16700		0	0	0.547874
chr7	76103317	76105317	-	FDPSP2	4981		0	0	0.587332
chr7	80002755	80004755	-	LOC101927269	2923		0	0	0.604716
chr7	81190135	81192135	-	LOC105369146	46073		0	0	0.514775
chr7	81319722	81321722	-	LOC100128317	115021		0	0	0.484936
chr7	86668550	86670550	-	KIAA1324L	163328		0	0	0.473499
chr7	86780633	86782633	-	LOC101927420	895		0	0	0.643318
chr7	89839949	89841949	-	STEAP2-AS1	329283		0	0	0.450631
chr7	91793590	91795590	-	LRRD1	20393		0	0	0.541358
chr7	92065628	92067628	-	LOC105375396	24765		0	0	0.535023
chr7	92065628	92067628	-	TMBIM7P	24765		0	0	0.535023
chr7	96131835	96133835	-	C7orf76	21898		0	0	0.539036
chr7	96292650	96294650	-	LOC100506136	42682		0	0	0.517269
chr7	97600638	97602638	-	MGC72080	5731		0	0	0.582757
chr7	98804112	98806112	-	KPNA7	33916		0	0	0.524767
chr7	99473656	99475656	-	OR2AE1	972		0	0	0.640626
chr7	99932930	99934930	-	PMS2P1	15668		0	0	0.549954
chr7	100171356	100173356	-	ZASP	699		0	0	0.651380
chr7	100659889	100661889	-	LOC102724094	3289		0	0	0.600869
chr7	101271576	101273576	-	MYL10	15972		0	0	0.549328
chr7	101995889	101997889	-	SPDYE6	10698		0	0	0.562399
chr7	102919759	102921759	-	DPY19L2P2	105298		0	0	0.487816
chr7	103628963	103630963	-	RELN	517733		0	0	0.435871
chr7	104443539	104445539	-	LHFPL3-AS1	7586		0	0	0.573611
chr7	104566092	104568092	-	LHFPL3-AS2	32018		0	0	0.526645
chr7	104630612	104632612	-	LINC01004	9419		0	0	0.566552
chr7	104653588	104655588	-	KMT2E-AS1	3600		0	0	0.597922
chr7	105220976	105222976	-	EFCAB10	16397		0	0	0.548471
chr7	107383077	107385077	-	LOC101927974	880		0	0	0.643869
chr7	108523644	108525644	-	C7orf66	613		0	0	0.655662
chr7	109599270	109601270	-	EIF3IP1	987		0	0	0.640127
chr7	112634698	112636698	-	HRAT17	41009		0	0	0.518573
chr7	112757637	112759637	-	LINC00998	1865		0	0	0.619372
chr7	114870409	114872409	-	LINC01392	107757		0	0	0.487063
chr7	115925718	115927718	-	LOC102724434	11059		0	0	0.561317
chr7	116253874	116255874	-	LINC01510	51227		0	0	0.511317
chr7	121943565	121945565	-	FEZF1	3203		0	0	0.601733
chr7	122634754	122636754	-	TAS2R16	996		0	0	0.639831
chr7	123264011	123266011	-	LOC102724555	10797		0	0	0.562099
chr7	123991150	123993150	-	LOC101928211	14717		0	0	0.551997
chr7	124429864	124431864	-	C7orf77	13519		0	0	0.554766
chr7	124903345	124905345	-	LOC101928254	34713		0	0	0.524009
chr7	126882569	126884569	-	GRM8	804918		0	0	0.421478
chr7	127254780	127256780	-	PAX4	5435		0	0	0.584487
chr7	127946816	127948816	-	MGC27345	10079		0	0	0.564343
chr7	130005968	130007968	-	LOC105375504	1478		0	0	0.626957
chr7	130793675	130795675	-	LINC-PINT	165757		0	0	0.473018
chr7	131011538	131013538	-	MKLN1-AS	18036		0	0	0.545364
chr7	132792271	132794271	-	LOC105375512	9441		0	0	0.566476
chr7	133508641	133510641	-	LOC101928861	24396		0	0	0.535512
chr7	136848088	136850088	-	LOC349160	265569		0	0	0.457644
chr7	139111272	139113272	-	LOC100129148	10064		0	0	0.564392
chr7	140339576	140341576	-	DENND2A	122358		0	0	0.482919
chr7	141672573	141674573	-	TAS2R38	1143		0	0	0.635341
chr7	141945886	141947886	-	MOXD2P	6331		0	0	0.579509
chr7	141971068	141973068	-	TRY2P	3968		0	0	0.594747
chr7	142723219	142725219	-	OR9A2	933		0	0	0.641962
chr7	142759882	142761882	-	OR6W1P	1502		0	0	0.626432
chr7	142982427	142984427	-	LOC105375545	31036		0	0	0.527661
chr7	143077118	143079118	-	LOC100507507	1871		0	0	0.619267
chr7	143208104	143210104	-	OR10AC1	1145		0	0	0.635284
chr7	143532810	143534810	-	LOC154761	24750		0	0	0.535043
chr7	143955721	143957721	-	OR2A7	933		0	0	0.641962
chr7	143982096	143984096	-	ARHGEF34P	27008		0	0	0.532195
chr7	146793701	146795701	-	LOC101928700	16672		0	0	0.547929
chr7	149320881	149322881	-	ZNF767P	77637		0	0	0.497756
chr7	150019758	150021758	-	ACTR3C	76458		0	0	0.498255
chr7	153108319	153110319	-	LINC01287	12316		0	0	0.557806
chr7	153756655	153758655	-	LOC101929998	4986		0	0	0.587299
chr7	155159628	155161628	-	BLACE	10946		0	0	0.561652
chr7	155436100	155438100	-	LOC100506302	2491		0	0	0.609932
chr7	155600766	155602766	-	SHH	9089		0	0	0.567715
chr7	156237282	156239282	-	LOC285889	7800		0	0	0.572704
chr7	156394889	156396889	-	LINC01006	131097		0	0	0.480669
chr8	181199	183199	+	ZNF596	15141	ZNF596_2	0	0	0.551070
chr8	181199	183199	+	ZNF596	15141	ZNF596_1	0	0	0.551070
chr8	355807	357807	+	FBXO25	63068	FBXO25_2	0	0	0.504534
chr8	355807	357807	+	FBXO25	63068	FBXO25_1	0	0	0.504534
chr8	1710869	1712869	+	CLN8	22867	CLN8_1	0	1	0.537623
chr8	1771141	1773141	+	ARHGEF10	134666	ARHGEF10_1	0	0	0.479793
chr8	1918562	1920562	+	KBTBD11-OT1	5048	KBTBD11-OT1_1	0	0	0.586896
chr8	1921043	1923043	+	KBTBD11	33066	KBTBD11_1	0	1	0.525594
chr8	1992157	1994157	+	MYOM2	100223	MYOM2_1	1	0	0.588130
chr8	6263112	6265112	+	MCPH1	40828	MCPH1_1	0	0	0.518717
chr8	6564877	6566877	+	AGPAT5	53144	AGPAT5_1	0	0	0.510118
chr8	6564877	6566877	+	AGPAT5	53144	AGPAT5_2	0	0	0.510118
chr8	7188908	7190908	+	USP17L1	1593	USP17L1_1	1	0	0.904171
chr8	7193636	7195636	+	USP17L4	1593	USP17L4_1	1	0	0.904171
chr8	7704401	7706401	+	SPAG11A	15918	SPAG11A_1	0	1	0.549438
chr8	7751086	7753086	+	DEFB4A	2152	DEFB4A_1	1	1	1.032820
chr8	7782858	7784858	+	ZNF705B	26077	ZNF705B_1	0	1	0.533339
chr8	7811534	7813534	+	FAM66E	53743	FAM66E_1	0	0	0.509753
chr8	8558665	8560665	+	CLDN23	1952	CLDN23_1	0	0	0.617885
chr8	8558665	8560665	+	CLDN23	1952	CLDN23_2	0	0	0.617885
chr8	8859313	8861313	+	ERI1	30536	ERI1_1	0	1	0.528191
chr8	9412444	9414444	+	TNKS	226412	TNKS_1	0	1	0.462847
chr8	9910778	9912778	+	MSRA	374623	MSRA_1	0	0	0.446423
chr8	10382055	10384055	+	PRSS55	13278	PRSS55_1	0	0	0.555353
chr8	10529146	10531146	+	C8orf74	27957	C8orf74_1	0	1	0.531069
chr8	11140999	11142999	+	MTMR9	43655	MTMR9_1	0	0	0.516533
chr8	11140999	11142999	+	MTMR9	43655	MTMR9_2	0	0	0.516533
chr8	11224910	11226910	+	FAM167A-AS1	70256	FAM167A-AS1_1	0	0	0.501014
chr8	11350520	11352520	+	BLK	70588	BLK_2	1	0	0.614878
chr8	11560659	11562659	+	GATA4	55852	GATA4_1	0	0	0.508497
chr8	11626171	11628171	+	NEIL2	17683	NEIL2_1	0	0	0.546009
chr8	11659119	11661119	+	FDFT1	36699	FDFT1_6	0	0	0.522194
chr8	11659119	11661119	+	FDFT1	36699	FDFT1_3	0	0	0.522194
chr8	11659119	11661119	+	FDFT1	36699	FDFT1_5	0	0	0.522194
chr8	11838829	11840829	+	DEFB135	2270	DEFB135_1	0	0	0.612962
chr8	11972290	11974290	+	FAM66D	35408	FAM66D_1	0	0	0.523362
chr8	12218527	12220527	+	FAM66A	48983	FAM66A_1	0	0	0.512778
chr8	12218527	12220527	+	FAM66A	48983	FAM66A_2	0	0	0.512778
chr8	12650748	12652748	+	LINC00681	24052	LINC00681_1	1	0	0.697032
chr8	12802182	12804182	+	KIAA1456	84102	KIAA1456_1	1	1	0.753112
chr8	13423351	13425351	+	C8orf48	1446	C8orf48_1	0	0	0.627671
chr8	15396595	15398595	+	TUSC3	226563	TUSC3_1	0	1	0.462825
chr8	16883746	16885746	+	MICU3	95402	MICU3_1	0	0	0.491035
chr8	17012835	17014835	+	ZDHHC2	66406	ZDHHC2_1	1	0	0.619538
chr8	17012835	17014835	+	ZDHHC2	66406	ZDHHC2_2	0	1	0.502852
chr8	17103400	17105400	+	VPS37A	51133	VPS37A_1	0	0	0.511377
chr8	17103400	17105400	+	VPS37A	51133	VPS37A_2	0	0	0.511377
chr8	17395285	17397285	+	SLC7A2	31792	SLC7A2_3	0	0	0.526876
chr8	17432941	17434941	+	PDGFRL	66701	PDGFRL_2	1	0	0.619200
chr8	17432941	17434941	+	PDGFRL	66701	PDGFRL_1	0	0	0.502708
chr8	17779365	17781365	+	PCM1	107092	PCM1_2	0	0	0.487265
chr8	17779365	17781365	+	PCM1	107092	PCM1_1	0	0	0.487265
chr8	18066611	18068611	+	NAT1	13587	NAT1_1	0	1	0.554602
chr8	18247754	18249754	+	NAT2	9969	NAT2_1	0	1	0.564701
chr8	19170080	19172080	+	SH2D4A	82649	SH2D4A_1	0	0	0.495715
chr8	19170080	19172080	+	SH2D4A	82649	SH2D4A_2	0	0	0.495715
chr8	19673917	19675917	+	INTS10	34669	INTS10_2	0	0	0.524050
chr8	19673917	19675917	+	INTS10	34669	INTS10_1	0	1	0.524050
chr8	19795581	19797581	+	LPL	28189	LPL_2	1	1	0.836521
chr8	19795581	19797581	+	LPL	28189	LPL_1	0	0	0.530799
chr8	20053703	20055703	+	ATP6V1B2	24504	ATP6V1B2_1	1	0	0.695611
chr8	20132283	20134283	+	LZTS1-AS1	14686	LZTS1-AS1_1	0	0	0.552066
chr8	21776179	21778179	+	XPO7	86917	XPO7_1	0	0	0.494073
chr8	21881353	21883353	+	NPM2	12055	NPM2_2	0	1	0.558504
chr8	21881353	21883353	+	NPM2	12055	NPM2_1	0	0	0.558504
chr8	21899263	21901263	+	FGF17	6056	FGF17_1	0	1	0.580958
chr8	21911327	21913327	+	DMTN	27711	DMTN_1	0	0	0.531357
chr8	21945713	21947713	+	FAM160B2	15178	FAM160B2_1	0	0	0.550991
chr8	22018183	22020183	+	SFTPC	2808	SFTPC_1	1	0	0.860917
chr8	22021652	22023652	+	BMP1	36344	BMP1_3	0	1	0.522512
chr8	22021652	22023652	+	BMP1	36344	BMP1_1	0	0	0.522512
chr8	22021652	22023652	+	BMP1	36344	BMP1_2	0	1	0.522512
chr8	22101618	22103618	+	POLR3D	6062	POLR3D_1	0	1	0.580926
chr8	22101618	22103618	+	POLR3D	6062	POLR3D_2	0	0	0.580926
chr8	22131809	22133809	+	PIWIL2	80775	PIWIL2_1	0	0	0.496463
chr8	22223761	22225761	+	SLC39A14	55488	SLC39A14_1	1	0	0.633244
chr8	22223761	22225761	+	SLC39A14	55488	SLC39A14_2	0	1	0.508711
chr8	22297482	22299482	+	PPP3CC	100175	PPP3CC_1	0	0	0.489443
chr8	22408250	22410250	+	SORBS3	23758	SORBS3_2	0	1	0.536377
chr8	22408250	22410250	+	SORBS3	23758	SORBS3_3	0	0	0.536377
chr8	22436986	22438986	+	PDLIM2	13824	PDLIM2_1	0	0	0.554038
chr8	22456113	22458113	+	C8orf58	4549	C8orf58_1	0	0	0.590291
chr8	22461538	22463538	+	CCAR2	15445	CCAR2_1	0	0	0.550422
chr8	22856091	22858091	+	RHOBTB2	20619	RHOBTB2_1	0	0	0.540999
chr8	22856091	22858091	+	RHOBTB2	20619	RHOBTB2_4	0	0	0.540999
chr8	22959326	22961326	+	TNFRSF10C	14624	TNFRSF10C_2	0	0	0.552204
chr8	22959326	22961326	+	TNFRSF10C	14624	TNFRSF10C_1	1	0	0.734998
chr8	23100149	23102149	+	CHMP7	18364	CHMP7_2	1	0	0.717621
chr8	23144604	23146604	+	R3HCC1	8188	R3HCC1_1	0	0	0.571120
chr8	23385307	23387307	+	SLC25A37	46669	SLC25A37_1	0	0	0.514356
chr8	24150552	24152552	+	ADAM28	64979	ADAM28_1	0	1	0.503561
chr8	24240797	24242797	+	ADAMDEC1	21729	ADAMDEC1_3	1	1	0.856382
chr8	24240797	24242797	+	ADAMDEC1	21729	ADAMDEC1_1	1	0	0.704782
chr8	24297508	24299508	+	ADAM7	68569	ADAM7_1	0	1	0.501807
chr8	24770273	24772273	+	NEFM	5333	NEFM_1	1	0	0.811971
chr8	25041237	25043237	+	DOCK5	230995	DOCK5_1	0	0	0.462193
chr8	25315446	25317446	+	CDCA2	48987	CDCA2_2	0	0	0.512775
chr8	25315446	25317446	+	CDCA2	48987	CDCA2_1	0	0	0.512775
chr8	26148006	26150006	+	PPP2R2A	81189	PPP2R2A_1	0	0	0.496297
chr8	26239522	26241522	+	BNIP3L	30122	BNIP3L_1	0	1	0.528636
chr8	26434339	26436339	+	DPYSL2	80354	DPYSL2_2	0	0	0.496634
chr8	26434339	26436339	+	DPYSL2	80354	DPYSL2_3	0	1	0.496634
chr8	27347518	27349518	+	EPHX2	53921	EPHX2_2	0	0	0.509645
chr8	27347518	27349518	+	EPHX2	53921	EPHX2_1	0	0	0.509645
chr8	27490576	27492576	+	SCARA3	38961	SCARA3_1	0	1	0.520244
chr8	27490576	27492576	+	SCARA3	38961	SCARA3_3	0	1	0.520244
chr8	27490576	27492576	+	SCARA3	38961	SCARA3_2	0	1	0.520244
chr8	27631057	27633057	+	ESCO2	30367	ESCO2_2	0	0	0.528372
chr8	27631057	27633057	+	ESCO2	30367	ESCO2_1	0	0	0.528372
chr8	27949583	27951583	+	ELP3	98086	ELP3_2	0	0	0.490130
chr8	27949583	27951583	+	ELP3	98086	ELP3_1	0	1	0.490130
chr8	28173648	28175648	+	PNOC	26223	PNOC_2	1	0	0.690438
chr8	28350721	28352721	+	FZD3	80064	FZD3_1	0	0	0.496752
chr8	28557989	28559989	+	EXTL3	52218	EXTL3_2	0	0	0.510692
chr8	28557989	28559989	+	EXTL3	52218	EXTL3_1	0	1	0.510692
chr8	28746886	28748886	+	HMBOX1	162901	HMBOX1_1	0	0	0.473585
chr8	29604824	29606824	+	LINC02099	50184	LINC02099_1	0	0	0.511988
chr8	29951921	29953921	+	LEPROTL1	12666	LEPROTL1_1	0	0	0.556892
chr8	30012812	30014812	+	DCTN6	27343	DCTN6_1	0	0	0.531793
chr8	30241016	30243016	+	RBPMS	187762	RBPMS_1	0	1	0.468952
chr8	30241016	30243016	+	RBPMS	187762	RBPMS_2	0	1	0.468952
chr8	30495116	30497116	+	SMIM18	7353	SMIM18_1	0	1	0.574629
chr8	30600681	30602681	+	UBXN8	22839	UBXN8_1	0	0	0.537663
chr8	30889777	30891777	+	WRN	140500	WRN_1	0	0	0.478410
chr8	32404727	32406727	+	NRG1	219748	NRG1_4	0	0	0.463821
chr8	32404727	32406727	+	NRG1	219748	NRG1_1	0	0	0.463821
chr8	32404727	32406727	+	NRG1	219748	NRG1_5	0	0	0.463821
chr8	32404727	32406727	+	NRG1	219748	NRG1_6	0	0	0.463821
chr8	33341684	33343684	+	MAK16	16094	MAK16_2	0	0	0.549080
chr8	33341684	33343684	+	MAK16	16094	MAK16_1	0	0	0.549080
chr8	35091974	35093974	+	UNC5D	561094	UNC5D_1	0	0	0.433247
chr8	36640841	36642841	+	KCNU1	151802	KCNU1_1	0	0	0.475886
chr8	37552268	37554268	+	ZNF703	4271	ZNF703_1	0	0	0.592347
chr8	37593096	37595096	+	ERLIN2	9975	ERLIN2_1	0	0	0.564682
chr8	37593096	37595096	+	ERLIN2	9975	ERLIN2_2	0	0	0.564682
chr8	37593096	37595096	+	ERLIN2	9975	ERLIN2_3	0	0	0.564682
chr8	37619100	37621100	+	PLPBP	17186	PROSC_1	0	0	0.546938
chr8	37653400	37655400	+	ADGRA2	47104	ADGRA2_1	0	1	0.514053
chr8	37887019	37889019	+	EIF4EBP1	29864	EIF4EBP1_1	0	1	0.528916
chr8	37962010	37964010	+	ASH2L	34588	ASH2L_3	0	1	0.524127
chr8	37962010	37964010	+	ASH2L	34588	ASH2L_1	0	0	0.524127
chr8	37962010	37964010	+	ASH2L	34588	ASH2L_5	0	0	0.524127
chr8	37962010	37964010	+	ASH2L	34588	ASH2L_2	0	0	0.524127
chr8	37962010	37964010	+	ASH2L	34588	ASH2L_4	0	0	0.524127
chr8	38033105	38035105	+	BAG4	36714	BAG4_1	0	0	0.522181
chr8	38088008	38090008	+	DDHD2	31279	DDHD2_2	0	0	0.527407
chr8	38088008	38090008	+	DDHD2	31279	DDHD2_1	0	0	0.527407
chr8	38242958	38244958	+	LETM2	23084	LETM2_2	0	0	0.537315
chr8	38242958	38244958	+	LETM2	23084	LETM2_1	0	0	0.537315
chr8	38643721	38645721	+	TACC1	65825	TACC1_1	0	0	0.503139
chr8	38757752	38759752	+	PLEKHA2	72678	PLEKHA2_1	0	1	0.499909
chr8	38757752	38759752	+	PLEKHA2	72678	PLEKHA2_2	1	0	0.612651
chr8	38830667	38832667	+	HTRA4	14514	HTRA4_1	0	1	0.552450
chr8	38964047	38966047	+	ADAM32	177389	ADAM32_1	0	0	0.470806
chr8	39441086	39443086	+	ADAM18	145497	ADAM18_1	0	1	0.477270
chr8	39770327	39772327	+	IDO1	14982	IDO1_1	0	0	0.551415
chr8	39770327	39772327	+	IDO1	14982	INDO_1	0	0	0.551415
chr8	40009986	40011986	+	C8orf4	1841	C8orf4_1	1	0	0.893130
chr8	41347080	41349080	+	GOLGA7	20419	GOLGA7_1	0	0	0.541316
chr8	41347080	41349080	+	GOLGA7	20419	GOLGA7_2	0	1	0.541316
chr8	41385724	41387724	+	GINS4	15841	GINS4_1	0	0	0.549596
chr8	41385724	41387724	+	GINS4	15841	GINS4_2	0	0	0.549596
chr8	41434706	41436706	+	GPAT4	46814	GPAT4_1	0	0	0.514255
chr8	42009463	42011463	+	AP3M2	18238	AP3M2_1	0	0	0.545001
chr8	42127819	42129819	+	IKBKB	61352	IKBKB_1	0	0	0.505434
chr8	42194972	42196972	+	POLB	33359	POLB_1	0	1	0.525307
chr8	42248278	42250278	+	VDAC3	14177	VDAC3_1	0	0	0.553216
chr8	42395717	42397717	+	SMIM19	11423	SMIM19_2	0	0	0.560261
chr8	42395717	42397717	+	SMIM19	11423	SMIM19_1	0	0	0.560261
chr8	42551561	42553561	+	CHRNB3	39989	CHRNB3_1	0	0	0.519394
chr8	42751032	42753032	+	HOOK3	133650	HOOK3_1	0	0	0.480040
chr8	42910441	42912441	+	FNTA	29491	FNTA_1	0	0	0.529326
chr8	42947648	42949648	+	POMK	29675	POMK_1	0	1	0.529123
chr8	42994591	42996591	+	HGSNAT	62379	HGSNAT_1	0	0	0.504893
chr8	47751507	47753507	+	LINC00293	14900	LINC00293_1	0	0	0.551594
chr8	48172469	48174469	+	SPIDR	475094	SPIDR_2	0	1	0.438674
chr8	48172469	48174469	+	SPIDR	475094	SPIDR_1	0	0	0.438674
chr8	48871762	48873762	+	MCM4	17957	MCM4_1	0	0	0.545507
chr8	48919994	48921994	+	UBE2V2	53460	UBE2V2_1	0	0	0.509925
chr8	49983899	49985899	+	C8orf22	3743	C8orf22_1	1	0	0.838985
chr8	50823232	50825232	+	SNTG1	884984	SNTG1_3	0	0	0.418385
chr8	54763367	54765367	+	RGS20	107497	RGS20_2	0	1	0.487142
chr8	55046780	55048780	+	MRPL15	13294	MRPL15_1	0	0	0.555313
chr8	55369494	55371494	+	SOX17	2962	SOX17_1	1	0	0.856843
chr8	55527626	55529626	+	RP1	14768	RP1_1	0	0	0.551884
chr8	56014016	56016016	+	XKR4	423694	XKR4_1	0	1	0.442408
chr8	56684790	56686790	+	TGS1	53214	TGS1_1	0	1	0.510075
chr8	56791385	56793385	+	LYN	132621	LYN_1	0	1	0.480292
chr8	57123196	57125196	+	CHCHD7	7161	CHCHD7_1	0	0	0.575491
chr8	58889916	58891916	+	LINC01602	5769	LINC01602_1	0	0	0.582541
chr8	58906112	58908112	+	FAM110B	155165	FAM110B_1	0	1	0.475171
chr8	59322822	59324822	+	UBXN2B	40238	UBXN2B_1	0	1	0.519192
chr8	59464727	59466727	+	SDCBP	29692	SDCBP_2	0	1	0.529105
chr8	59464727	59466727	+	SDCBP	29692	SDCBP_1	0	0	0.529105
chr8	61428468	61430468	+	RAB2A	106735	RAB2A_1	0	0	0.487374
