chr	start	end	length	read_count	class	promoter_gene	genic_gene	name
chr22	36181760	36182260	500	28	genic		RBFOX2	chr22:36181760-36182260
chr22	36207193	36207693	500	34	genic		RBFOX2	chr22:36207193-36207693
chr22	36217730	36218230	500	27	genic		RBFOX2	chr22:36217730-36218230
chr22	36230000	36230500	500	40	genic		RBFOX2	chr22:36230000-36230500
chr22	36232330	36232830	500	34	genic		RBFOX2	chr22:36232330-36232830
chr22	36236360	36236860	500	267	promoter	RBFOX2	RBFOX2	chr22:36236360-36236860
chr22	36246287	36246787	500	24	intergenic			chr22:36246287-36246787
chr22	36265440	36265940	500	16	intergenic			chr22:36265440-36265940
chr22	36276150	36276650	500	78	intergenic			chr22:36276150-36276650
chr22	36280608	36281108	500	21	intergenic			chr22:36280608-36281108
chr22	36288175	36288675	500	24	intergenic			chr22:36288175-36288675
chr22	36299107	36300335	1228	90	intergenic			chr22:36299107-36300335
chr22	36302941	36303441	500	24	intergenic			chr22:36302941-36303441
chr22	36306778	36307278	500	34	intergenic			chr22:36306778-36307278
chr22	36310534	36311034	500	171	intergenic			chr22:36310534-36311034
chr22	36311602	36312102	500	21	intergenic			chr22:36311602-36312102
chr22	36317697	36318197	500	130	intergenic			chr22:36317697-36318197
chr22	36326956	36327456	500	50	intergenic			chr22:36326956-36327456
chr22	36328894	36329394	500	45	intergenic			chr22:36328894-36329394
chr22	36332259	36332759	500	39	intergenic			chr22:36332259-36332759
chr22	36353342	36353842	500	29	intergenic			chr22:36353342-36353842
chr22	36355064	36355564	500	35	intergenic			chr22:36355064-36355564
chr22	36369430	36369930	500	31	intergenic			chr22:36369430-36369930
chr22	36390772	36391272	500	30	intergenic			chr22:36390772-36391272
chr22	36391351	36391851	500	91	intergenic			chr22:36391351-36391851
chr22	36398117	36398617	500	90	intergenic			chr22:36398117-36398617
chr22	36398749	36399249	500	61	intergenic			chr22:36398749-36399249
chr22	36406082	36406582	500	132	intergenic			chr22:36406082-36406582
chr22	36413567	36414067	500	23	intergenic			chr22:36413567-36414067
chr22	36415196	36415696	500	27	intergenic			chr22:36415196-36415696
chr22	36418139	36418639	500	53	intergenic			chr22:36418139-36418639
chr22	36424845	36425345	500	367	intergenic			chr22:36424845-36425345
chr22	36431187	36432527	1340	89	intergenic			chr22:36431187-36432527
chr22	36445248	36445748	500	118	intergenic			chr22:36445248-36445748
chr22	36448543	36449043	500	249	intergenic			chr22:36448543-36449043
chr22	36461826	36462326	500	104	intergenic			chr22:36461826-36462326
chr22	36477042	36477542	500	33	intergenic			chr22:36477042-36477542
chr22	36482108	36482608	500	35	intergenic			chr22:36482108-36482608
chr22	36485048	36485548	500	52	intergenic			chr22:36485048-36485548
chr22	36500328	36500828	500	35	intergenic			chr22:36500328-36500828
chr22	36500969	36501469	500	25	intergenic			chr22:36500969-36501469
chr22	36516723	36517223	500	24	intergenic			chr22:36516723-36517223
chr22	36519977	36520477	500	169	intergenic			chr22:36519977-36520477
chr22	36540994	36541494	500	52	genic		APOL3	chr22:36540994-36541494
chr22	36552905	36553405	500	23	genic		APOL3	chr22:36552905-36553405
chr22	36568708	36569208	500	22	intergenic			chr22:36568708-36569208
chr22	36573122	36573622	500	26	intergenic			chr22:36573122-36573622
chr22	36576292	36576792	500	47	intergenic			chr22:36576292-36576792
chr22	36578023	36578523	500	58	intergenic			chr22:36578023-36578523
chr22	36580320	36580820	500	22	intergenic			chr22:36580320-36580820
chr22	36592974	36593474	500	135	genic		APOL4	chr22:36592974-36593474
chr22	36593654	36594154	500	47	genic		APOL4	chr22:36593654-36594154
chr22	36597664	36598164	500	314	genic		APOL4	chr22:36597664-36598164
chr22	36607179	36607679	500	25	intergenic			chr22:36607179-36607679
chr22	36609014	36609514	500	20	intergenic			chr22:36609014-36609514
chr22	36613516	36614016	500	17	intergenic			chr22:36613516-36614016
chr22	36617860	36618360	500	34	intergenic			chr22:36617860-36618360
chr22	36635453	36635953	500	285	promoter	APOL2	APOL2	chr22:36635453-36635953
chr22	36643928	36644428	500	23	intergenic			chr22:36643928-36644428
chr22	36648952	36649452	500	119	promoter	APOL1	APOL1	chr22:36648952-36649452
chr22	36650154	36650654	500	37	genic		APOL1	chr22:36650154-36650654
chr22	36650840	36651340	500	128	genic		APOL1	chr22:36650840-36651340
chr22	36654723	36655717	994	139	genic		APOL1	chr22:36654723-36655717
chr22	36659572	36660072	500	50	genic		APOL1	chr22:36659572-36660072
chr22	36673520	36674020	500	20	intergenic			chr22:36673520-36674020
chr22	36682430	36682930	500	68	genic		MYH9	chr22:36682430-36682930
chr22	36697296	36697796	500	21	genic		MYH9	chr22:36697296-36697796
chr22	36725180	36725680	500	343	genic		MYH9	chr22:36725180-36725680
chr22	36727467	36727967	500	159	genic		MYH9	chr22:36727467-36727967
chr22	36730325	36730825	500	251	genic		MYH9	chr22:36730325-36730825
chr22	36750920	36751420	500	30	genic		MYH9	chr22:36750920-36751420
chr22	36761004	36761504	500	146	genic		MYH9	chr22:36761004-36761504
chr22	36764437	36764937	500	863	genic		MYH9	chr22:36764437-36764937
chr22	36766098	36766598	500	176	genic		MYH9	chr22:36766098-36766598
chr22	36767138	36767638	500	59	genic		MYH9	chr22:36767138-36767638
chr22	36773104	36773604	500	101	genic		MYH9	chr22:36773104-36773604
chr22	36779192	36779692	500	138	genic		MYH9	chr22:36779192-36779692
chr22	36784024	36784524	500	1127	promoter	MYH9	MYH9	chr22:36784024-36784524
chr22	36791812	36792312	500	31	intergenic			chr22:36791812-36792312
chr22	36794503	36795003	500	25	intergenic			chr22:36794503-36795003
chr22	36795215	36795715	500	37	intergenic			chr22:36795215-36795715
chr22	36801398	36801898	500	22	intergenic			chr22:36801398-36801898
chr22	36806025	36806525	500	64	intergenic			chr22:36806025-36806525
chr22	36809001	36809501	500	32	intergenic			chr22:36809001-36809501
chr22	36815222	36815722	500	288	intergenic			chr22:36815222-36815722
chr22	36819423	36819923	500	388	intergenic			chr22:36819423-36819923
chr22	36822280	36822780	500	98	intergenic			chr22:36822280-36822780
chr22	36822811	36823311	500	54	intergenic			chr22:36822811-36823311
chr22	36826796	36827296	500	52	intergenic			chr22:36826796-36827296
chr22	36835646	36836146	500	39	intergenic			chr22:36835646-36836146
chr22	36841224	36841724	500	50	intergenic			chr22:36841224-36841724
chr22	36847736	36848236	500	390	intergenic			chr22:36847736-36848236
chr22	36850942	36851442	500	190	intergenic			chr22:36850942-36851442
chr22	36855531	36856031	500	32	intergenic			chr22:36855531-36856031
chr22	36863456	36863956	500	31	genic		TXN2	chr22:36863456-36863956
chr22	36863974	36864474	500	190	genic		TXN2	chr22:36863974-36864474
chr22	36866296	36866796	500	68	genic		TXN2	chr22:36866296-36866796
chr22	36875049	36875549	500	303	genic		TXN2	chr22:36875049-36875549
chr22	36876073	36876573	500	416	genic		TXN2	chr22:36876073-36876573
chr22	36877429	36878422	993	461	promoter	TXN2	TXN2	chr22:36877429-36878422
chr22	36882568	36883068	500	32	intergenic			chr22:36882568-36883068
chr22	36902799	36903299	500	155	promoter	FOXRED2	FOXRED2	chr22:36902799-36903299
chr22	36907031	36907531	500	49	genic		EIF3D	chr22:36907031-36907531
chr22	36925081	36925581	500	1013	promoter	EIF3D	EIF3D	chr22:36925081-36925581
chr22	36938068	36938568	500	93	intergenic			chr22:36938068-36938568
chr22	36940379	36940879	500	49	intergenic			chr22:36940379-36940879
chr22	36942080	36942580	500	130	intergenic			chr22:36942080-36942580
chr22	36955919	36956419	500	19	intergenic			chr22:36955919-36956419
chr22	36958387	36958887	500	17	genic		CACNG2	chr22:36958387-36958887
chr22	36984377	36984877	500	22	genic		CACNG2	chr22:36984377-36984877
chr22	37040214	37040714	500	38	genic		CACNG2	chr22:37040214-37040714
chr22	37055765	37056265	500	218	genic		CACNG2	chr22:37055765-37056265
chr22	37137356	37137856	500	28	genic		LOC105373021	chr22:37137356-37137856
chr22	37153658	37154158	500	21	genic		LOC105373021	chr22:37153658-37154158
chr22	37172167	37172667	500	296	promoter	IFT27	IFT27	chr22:37172167-37172667
chr22	37177933	37178433	500	24	intergenic			chr22:37177933-37178433
chr22	37242229	37242729	500	29	intergenic			chr22:37242229-37242729
chr22	37252187	37252687	500	73	intergenic			chr22:37252187-37252687
chr22	37256796	37257296	500	22	promoter	NCF4	NCF4	chr22:37256796-37257296
chr22	37336585	37337085	500	35	intergenic			chr22:37336585-37337085
chr22	37373422	37374414	992	183	intergenic			chr22:37373422-37374414
chr22	37378091	37378591	500	255	intergenic			chr22:37378091-37378591
chr22	37394637	37395137	500	26	genic		TEX33	chr22:37394637-37395137
chr22	37410832	37411332	500	131	genic		TST	chr22:37410832-37411332
chr22	37412103	37412603	500	142	genic		TST	chr22:37412103-37412603
chr22	37416118	37416618	500	38	promoter	MPST,TST	MPST	chr22:37416118-37416618
chr22	37417843	37418343	500	26	genic		MPST	chr22:37417843-37418343
chr22	37427166	37427666	500	25	intergenic			chr22:37427166-37427666
chr22	37427841	37428341	500	47	intergenic			chr22:37427841-37428341
chr22	37436861	37437361	500	24	intergenic			chr22:37436861-37437361
chr22	37440050	37440550	500	34	intergenic			chr22:37440050-37440550
chr22	37447439	37447939	500	32	promoter	KCTD17	KCTD17	chr22:37447439-37447939
chr22	37473830	37474330	500	25	genic		TMPRSS6	chr22:37473830-37474330
chr22	37484074	37484574	500	39	genic		TMPRSS6	chr22:37484074-37484574
chr22	37537956	37538456	500	52	genic		IL2RB	chr22:37537956-37538456
chr22	37545871	37546371	500	55	promoter	IL2RB	IL2RB	chr22:37545871-37546371
chr22	37557489	37557989	500	46	intergenic			chr22:37557489-37557989
chr22	37562567	37563067	500	55	intergenic			chr22:37562567-37563067
chr22	37572512	37573012	500	29	intergenic			chr22:37572512-37573012
chr22	37578061	37578561	500	22	genic		C1QTNF6	chr22:37578061-37578561
chr22	37582211	37582711	500	92	genic		C1QTNF6	chr22:37582211-37582711
chr22	37586250	37586750	500	53	intergenic			chr22:37586250-37586750
chr22	37589773	37590273	500	341	intergenic			chr22:37589773-37590273
chr22	37594466	37594966	500	95	intergenic			chr22:37594466-37594966
chr22	37595377	37595877	500	586	intergenic			chr22:37595377-37595877
chr22	37608225	37608725	500	39	promoter	SSTR3	SSTR3	chr22:37608225-37608725
chr22	37612294	37612794	500	19	intergenic			chr22:37612294-37612794
chr22	37626078	37627046	968	96	genic		RAC2	chr22:37626078-37627046
chr22	37638462	37638962	500	567	genic		RAC2	chr22:37638462-37638962
chr22	37640104	37640604	500	166	promoter	RAC2	RAC2	chr22:37640104-37640604
chr22	37650832	37651332	500	54	intergenic			chr22:37650832-37651332
chr22	37654920	37655859	939	87	intergenic			chr22:37654920-37655859
chr22	37656731	37657231	500	30	intergenic			chr22:37656731-37657231
chr22	37663104	37663604	500	17	intergenic			chr22:37663104-37663604
chr22	37669409	37669909	500	108	intergenic			chr22:37669409-37669909
chr22	37670527	37671027	500	24	intergenic			chr22:37670527-37671027
chr22	37675418	37675918	500	18	intergenic			chr22:37675418-37675918
chr22	37677687	37678187	500	30	promoter	CYTH4		chr22:37677687-37678187
chr22	37678223	37678723	500	23	promoter	CYTH4	CYTH4	chr22:37678223-37678723
chr22	37693759	37694259	500	42	genic		CYTH4	chr22:37693759-37694259
chr22	37697813	37698313	500	40	genic		CYTH4	chr22:37697813-37698313
chr22	37699844	37700344	500	44	genic		CYTH4	chr22:37699844-37700344
chr22	37700535	37701035	500	52	genic		CYTH4	chr22:37700535-37701035
chr22	37702853	37703353	500	167	genic		CYTH4	chr22:37702853-37703353
chr22	37703548	37704048	500	42	genic		CYTH4	chr22:37703548-37704048
chr22	37705806	37706306	500	34	genic		CYTH4	chr22:37705806-37706306
chr22	37710853	37711353	500	19	genic		CYTH4	chr22:37710853-37711353
chr22	37712746	37713246	500	39	intergenic			chr22:37712746-37713246
chr22	37726411	37726911	500	38	intergenic			chr22:37726411-37726911
chr22	37828251	37828751	500	17	intergenic			chr22:37828251-37828751
chr22	37851422	37851922	500	108	intergenic			chr22:37851422-37851922
chr22	37853312	37853812	500	40	intergenic			chr22:37853312-37853812
chr22	37882413	37882913	500	28	promoter	MFNG	MFNG	chr22:37882413-37882913
chr22	37888808	37889308	500	51	genic		CARD10	chr22:37888808-37889308
chr22	37897647	37898147	500	34	genic		CARD10	chr22:37897647-37898147
chr22	37898218	37898718	500	22	genic		CARD10	chr22:37898218-37898718
chr22	37908476	37908976	500	163	genic		CARD10	chr22:37908476-37908976
chr22	37915338	37915838	500	25	promoter	CARD10		chr22:37915338-37915838
chr22	37916785	37917285	500	48	intergenic			chr22:37916785-37917285
chr22	37923433	37923933	500	16	intergenic			chr22:37923433-37923933
chr22	37929913	37930413	500	76	intergenic			chr22:37929913-37930413
chr22	37934666	37935166	500	201	intergenic			chr22:37934666-37935166
chr22	37941087	37941587	500	41	intergenic			chr22:37941087-37941587
chr22	37948629	37949129	500	564	intergenic			chr22:37948629-37949129
chr22	37956151	37956651	500	46	promoter	CDC42EP1	CDC42EP1	chr22:37956151-37956651
chr22	37957656	37958156	500	131	genic		CDC42EP1	chr22:37957656-37958156
chr22	37959248	37959748	500	84	genic		CDC42EP1	chr22:37959248-37959748
chr22	37963137	37963637	500	38	genic		CDC42EP1	chr22:37963137-37963637
chr22	37965474	37967154	1680	121	genic		LGALS2	chr22:37965474-37967154
chr22	37975945	37976445	500	52	promoter	LGALS2	LGALS2	chr22:37975945-37976445
chr22	37988507	37989007	500	121	intergenic			chr22:37988507-37989007
chr22	37995141	37995641	500	50	intergenic			chr22:37995141-37995641
chr22	37997494	37997994	500	381	intergenic			chr22:37997494-37997994
chr22	38003096	38003596	500	126	promoter	GGA1		chr22:38003096-38003596
chr22	38004376	38004876	500	421	promoter	GGA1	GGA1	chr22:38004376-38004876
chr22	38027053	38027553	500	71	genic		GGA1	chr22:38027053-38027553
chr22	38029764	38030264	500	269	intergenic			chr22:38029764-38030264
chr22	38030396	38030896	500	74	intergenic			chr22:38030396-38030896
chr22	38039231	38039731	500	36	genic		LOC101927051,SH3BP1	chr22:38039231-38039731
chr22	38053522	38054022	500	180	promoter	PDXP,LOC101927051	LOC101927051	chr22:38053522-38054022
chr22	38054252	38054752	500	1104	promoter	PDXP,LOC101927051	PDXP,LOC101927051	chr22:38054252-38054752
chr22	38057222	38057722	500	74	genic		PDXP	chr22:38057222-38057722
chr22	38063980	38064480	500	160	intergenic			chr22:38063980-38064480
chr22	38071127	38071627	500	386	promoter	LGALS1	LGALS1	chr22:38071127-38071627
chr22	38072988	38073488	500	494	genic		LGALS1	chr22:38072988-38073488
chr22	38077513	38078013	500	94	intergenic			chr22:38077513-38078013
chr22	38082157	38082657	500	178	promoter	NOL12	NOL12	chr22:38082157-38082657
chr22	38092639	38093139	500	227	intergenic			chr22:38092639-38093139
chr22	38127772	38128272	500	47	intergenic			chr22:38127772-38128272
chr22	38131059	38131559	500	53	intergenic			chr22:38131059-38131559
chr22	38138254	38138754	500	35	intergenic			chr22:38138254-38138754
chr22	38141876	38142376	500	71	promoter	TRIOBP	TRIOBP	chr22:38141876-38142376
chr22	38142960	38143947	987	36	promoter	TRIOBP	TRIOBP	chr22:38142960-38143947
chr22	38158411	38158911	500	85	genic		TRIOBP	chr22:38158411-38158911
chr22	38163318	38163818	500	15	genic		TRIOBP	chr22:38163318-38163818
chr22	38173273	38173773	500	200	intergenic			chr22:38173273-38173773
chr22	38178540	38179040	500	40	intergenic			chr22:38178540-38179040
chr22	38187776	38188276	500	84	intergenic			chr22:38187776-38188276
chr22	38199175	38199675	500	435	intergenic			chr22:38199175-38199675
chr22	38202257	38202757	500	66	genic		H1F0	chr22:38202257-38202757
chr22	38202833	38203333	500	94	promoter	GCAT	H1F0	chr22:38202833-38203333
chr22	38203518	38204018	500	415	promoter	GCAT	GCAT	chr22:38203518-38204018
chr22	38213658	38214158	500	100	intergenic			chr22:38213658-38214158
chr22	38240248	38240748	500	1375	promoter	ANKRD54	ANKRD54	chr22:38240248-38240748
chr22	38245138	38245638	500	205	promoter	EIF3L	EIF3L	chr22:38245138-38245638
chr22	38248164	38248664	500	37	genic		EIF3L	chr22:38248164-38248664
chr22	38259451	38259951	500	77	genic		EIF3L	chr22:38259451-38259951
chr22	38287975	38288475	500	23	intergenic			chr22:38287975-38288475
chr22	38289354	38289854	500	32	intergenic			chr22:38289354-38289854
chr22	38301016	38301516	500	185	promoter	MICALL1		chr22:38301016-38301516
chr22	38301834	38302334	500	72	promoter	MICALL1	MICALL1	chr22:38301834-38302334
chr22	38309215	38309715	500	78	genic		MICALL1	chr22:38309215-38309715
chr22	38329847	38330347	500	251	genic		MICALL1	chr22:38329847-38330347
chr22	38347195	38347695	500	35	genic		C22orf23	chr22:38347195-38347695
chr22	38348574	38349074	500	25	promoter	C22orf23,POLR2F	C22orf23	chr22:38348574-38349074
chr22	38349413	38349913	500	231	promoter	C22orf23,POLR2F	C22orf23,POLR2F	chr22:38349413-38349913
chr22	38361131	38361631	500	40	genic		POLR2F	chr22:38361131-38361631
chr22	38387619	38388119	500	21	intergenic			chr22:38387619-38388119
chr22	38408690	38409190	500	58	intergenic			chr22:38408690-38409190
chr22	38419038	38419538	500	29	intergenic			chr22:38419038-38419538
chr22	38428758	38429258	500	76	intergenic			chr22:38428758-38429258
chr22	38430414	38430914	500	215	intergenic			chr22:38430414-38430914
chr22	38448162	38448662	500	46	intergenic			chr22:38448162-38448662
chr22	38453011	38453511	500	183	promoter	PICK1	PICK1	chr22:38453011-38453511
chr22	38493693	38494193	500	59	genic		BAIAP2L2	chr22:38493693-38494193
chr22	38496751	38497251	500	64	genic		BAIAP2L2	chr22:38496751-38497251
chr22	38499263	38499763	500	26	genic		BAIAP2L2	chr22:38499263-38499763
chr22	38510448	38510948	500	37	genic		PLA2G6	chr22:38510448-38510948
chr22	38523225	38523725	500	193	genic		PLA2G6	chr22:38523225-38523725
chr22	38539359	38539859	500	137	genic		PLA2G6	chr22:38539359-38539859
chr22	38541651	38542151	500	29	genic		PLA2G6	chr22:38541651-38542151
chr22	38543873	38544373	500	33	genic		PLA2G6	chr22:38543873-38544373
chr22	38546474	38546974	500	34	genic		PLA2G6	chr22:38546474-38546974
chr22	38558517	38559017	500	35	genic		PLA2G6	chr22:38558517-38559017
chr22	38559772	38560272	500	212	genic		PLA2G6	chr22:38559772-38560272
chr22	38576062	38576562	500	362	genic		PLA2G6	chr22:38576062-38576562
chr22	38577632	38578132	500	801	promoter	PLA2G6	PLA2G6	chr22:38577632-38578132
chr22	38589537	38590037	500	94	intergenic			chr22:38589537-38590037
chr22	38592847	38593347	500	30	intergenic			chr22:38592847-38593347
chr22	38597658	38598158	500	334	promoter	MAFF	MAFF	chr22:38597658-38598158
chr22	38598354	38598854	500	45	promoter	MAFF	MAFF	chr22:38598354-38598854
chr22	38598865	38599365	500	29	promoter	MAFF	MAFF	chr22:38598865-38599365
chr22	38610535	38611035	500	89	genic		MAFF	chr22:38610535-38611035
