chr	start	end	gene_name	strand	gene_id	effective_length	expected_count	TPM
chr9	99082987	99145992	SLC35D2	-	ENSG00000130958.11_2	1108.680000	652.000000	7.950000
chr9	99148224	99180669	ZNF367	-	ENSG00000165244.6_2	3398.130000	1924.000000	7.650000
chr9	99212436	99253618	HABP4	+	ENSG00000130956.13_2	2370.840000	325.780000	1.860000
chr9	99262394	99382112	CDC14B	-	ENSG00000081377.16_2	3698.240000	793.220000	2.900000
chr9	99403532	99417599	AAED1	-	ENSG00000158122.11_2	2566.900000	1169.000000	6.160000
chr9	99516830	99540411	ZNF510	-	ENSG00000081386.12_2	2986.990000	1259.000000	5.700000
chr9	99578552	99616770	ZNF782	-	ENSG00000196597.11_2	2402.150000	717.000000	4.030000
chr9	99691285	99704572	NUTM2G	+	ENSG00000188152.12_2	2603.130000	93.760000	0.490000
chr9	99708326	99775862	MFSD14C	-	ENSG00000196312.12_3	673.080000	1360.350000	27.320000
chr9	99791958	99801592	CTSV	-	ENSG00000136943.10_2	1900.480000	0.000000	0.000000
chr9	99837952	99844227	GAS2L1P2	-	ENSG00000228376.3_2	1561.130000	0.000000	0.000000
chr9	99918174	100001024	ANKRD18CP	-	ENSG00000159712.10_2	2732.130000	21.000000	0.100000
chr9	100069909	100141033	CCDC180	+	ENSG00000197816.13_3	1521.030000	329.790000	2.930000
chr9	100174301	100258405	TDRD7	+	ENSG00000196116.7_2	3424.560000	744.000000	2.940000
chr9	100263920	100364025	TMOD1	+	ENSG00000136842.13_2	3064.100000	3646.660000	16.090000
chr9	100362361	100395962	TSTD2	-	ENSG00000136925.14_2	3144.380000	2936.340000	12.620000
chr9	100395704	100436029	NCBP1	+	ENSG00000136937.12_3	4378.460000	10591.000000	32.700000
chr9	100437190	100459691	XPA	-	ENSG00000136936.10_2	1143.070000	1181.000000	13.970000
chr9	100615536	100618997	FOXE1	+	ENSG00000178919.8_2	3214.130000	0.000000	0.000000
chr9	100666770	100684852	TRMO	-	ENSG00000136932.13_2	1200.640000	1249.000000	14.060000
chr9	100689072	100707197	HEMGN	-	ENSG00000136929.12_2	1950.140000	15034.000000	104.200000
chr9	100745488	100778224	ANP32B	+	ENSG00000136938.8_2	1203.340000	26594.000000	298.720000
chr9	100818958	100845365	NANS	+	ENSG00000095380.10_2	925.900000	7412.000000	108.210000
chr9	100846634	100881635	TRIM14	-	ENSG00000106785.14_2	3101.910000	5203.000000	22.670000
chr9	100883256	100935174	CORO2A	-	ENSG00000106789.12_2	5211.130000	5286.000000	13.710000
chr9	100961279	101018003	TBC1D2	-	ENSG00000095383.19_2	2835.760000	857.000000	4.080000
chr9	101050363	101471479	GABBR2	-	ENSG00000136928.6_3	1286.070000	77.000000	0.810000
chr9	101494290	101558824	ANKS6	-	ENSG00000165138.17_2	1896.380000	7389.000000	52.670000
chr9	101569980	101612363	GALNT12	+	ENSG00000119514.6_3	2002.710000	5104.650000	34.450000
chr9	101705994	101833074	COL15A1	+	ENSG00000204291.10_2	4565.640000	666.000000	1.970000
chr9	101867370	101916473	TGFBR1	+	ENSG00000106799.12_2	5432.240000	4766.000000	11.860000
chr9	101978706	101984246	ALG2	-	ENSG00000119523.9_2	1859.270000	2099.000000	15.260000
chr9	101984569	101992901	SEC61B	+	ENSG00000106803.9_2	297.360000	4381.000000	199.140000
chr9	102117621	102137539	NAMA	-	ENSG00000271086.5_2	756.160000	0.000000	0.000000
chr9	102584136	102629173	NR4A3	+	ENSG00000119508.17_2	4019.630000	0.000000	0.000000
chr9	102648599	102668883	STX17-AS1	-	ENSG00000255145.2_2	300.190000	5.000000	0.230000
chr9	102668914	102736818	STX17	+	ENSG00000136874.10_3	2137.520000	1750.000000	11.070000
chr9	102741462	102861334	ERP44	-	ENSG00000023318.7_3	4606.130000	3515.000000	10.310000
chr9	102861466	103064457	INVS	+	ENSG00000119509.12_3	2347.280000	1344.000000	7.740000
chr9	103064356	103115259	TEX10	-	ENSG00000136891.13_2	2880.690000	5491.000000	25.770000
chr9	103189494	103214016	MSANTD3	+	ENSG00000066697.14_3	1111.870000	1436.000000	17.460000
chr9	103204187	103339918	MSANTD3-TMEFF1	+	ENSG00000251349.3_3	1821.130000	110.470000	0.820000
chr9	103235519	103339918	TMEFF1	+	ENSG00000241697.4_3	2363.130000	38.530000	0.220000
chr9	103340360	103350669	MURC	+	ENSG00000170681.6_2	2367.130000	10.000000	0.060000
chr9	103947316	104087417	PLPPR1	+	ENSG00000148123.14_2	1175.950000	0.000000	0.000000
chr9	104122698	104147287	BAAT	-	ENSG00000136881.11_2	3129.130000	50.000000	0.220000
chr9	104152248	104160919	MRPL50	-	ENSG00000136897.7_2	3084.130000	3540.000000	15.510000
chr9	104161135	104172942	ZNF189	+	ENSG00000136870.10_3	2863.060000	1037.000000	4.900000
chr9	104182841	104198062	ALDOB	-	ENSG00000136872.17_2	1116.000000	0.000000	0.000000
chr9	104230720	104243788	TMEM246-AS1	+	ENSG00000225376.5_2	211.490000	0.000000	0.000000
chr9	104235439	104249503	TMEM246	-	ENSG00000165152.8_3	3996.130000	850.000000	2.880000
chr9	104296130	104325626	RNF20	+	ENSG00000155827.11_2	3692.130000	3132.000000	11.470000
chr9	104331633	104500862	GRIN3A	-	ENSG00000198785.4_3	7522.130000	8.000000	0.010000
chr9	104353896	104357283	PPP3R2	-	ENSG00000188386.6_3	1986.130000	0.000000	0.000000
chr9	105281918	105419791	LINC00587	+	ENSG00000204250.3_2	342.170000	0.000000	0.000000
chr9	105757592	105780770	CYLC2	+	ENSG00000155833.14_3	1324.340000	0.000000	0.000000
chr9	105902809	106087315	LINC01492	-	ENSG00000225564.6_2	1401.160000	0.000000	0.000000
chr9	106842304	106854755	SMC2-AS1	-	ENSG00000270332.1_2	424.150000	41.000000	1.310000
chr9	106856540	106903700	SMC2	+	ENSG00000136824.18_3	5313.820000	5395.000000	13.720000
chr9	107266543	107267503	OR13F1	+	ENSG00000186881.3_2	712.130000	0.000000	0.000000
chr9	107288533	107289490	OR13C4	-	ENSG00000148136.5_2	709.130000	0.000000	0.000000
chr9	107298050	107299094	OR13C3	-	ENSG00000204246.2_2	860.130000	0.000000	0.000000
chr9	107331448	107332411	OR13C8	+	ENSG00000186943.1_2	715.130000	0.000000	0.000000
chr9	107360737	107361694	OR13C5	-	ENSG00000277556.1_2	709.130000	0.000000	0.000000
chr9	107366951	107367908	OR13C2	-	ENSG00000276119.1_2	709.130000	0.000000	0.000000
chr9	107379528	107380485	OR13C9	-	ENSG00000136839.1_2	709.130000	0.000000	0.000000
chr9	107456702	107457743	OR13D1	+	ENSG00000179055.6_2	793.130000	0.000000	0.000000
chr9	107509848	107522405	NIPSNAP3A	+	ENSG00000136783.9_2	1378.460000	2562.000000	25.120000
chr9	107526021	107540045	NIPSNAP3B	+	ENSG00000165028.11_2	763.820000	254.000000	4.490000
chr9	107543283	107690527	ABCA1	-	ENSG00000165029.15_2	10246.130000	7.000000	0.010000
chr9	108006893	108159628	SLC44A1	+	ENSG00000070214.15_2	8121.100000	120.000000	0.200000
chr9	108210314	108314714	FSD1L	+	ENSG00000106701.11_3	5039.210000	380.000000	1.020000
chr9	108320410	108403399	FKTN	+	ENSG00000106692.13_2	3816.650000	1633.000000	5.780000
chr9	108424737	108425385	TAL2	+	ENSG00000186051.6_2	408.160000	5.000000	0.170000
chr9	108456805	108538892	TMEM38B	+	ENSG00000095209.11_3	2053.250000	2996.000000	19.720000
chr9	109625377	109775915	ZNF462	+	ENSG00000148143.12_3	1937.070000	0.000000	0.000000
chr9	110045516	110094475	RAD23B	+	ENSG00000119318.12_3	3565.370000	17547.000000	66.520000
chr9	110182564	110228866	LINC01509	-	ENSG00000226825.1_2	80.140000	0.000000	0.000000
chr9	110247132	110252001	KLF4	-	ENSG00000136826.14_3	2295.780000	12.000000	0.070000
chr9	111616868	111618275	ACTL7B	-	ENSG00000148156.7_3	2131.130000	0.000000	0.000000
chr9	111624507	111626035	ACTL7A	+	ENSG00000187003.6_3	1246.130000	8.000000	0.090000
chr9	111629799	111696612	IKBKAP	-	ENSG00000070061.14_2	4477.070000	7748.000000	23.390000
chr9	111696672	111703237	FAM206A	+	ENSG00000119328.11_2	1754.310000	2800.000000	21.570000
chr9	111704848	111775874	CTNNAL1	-	ENSG00000119326.14_3	1819.410000	4477.000000	33.260000
chr9	111777414	111882225	TMEM245	-	ENSG00000106771.12_2	5712.240000	5083.000000	12.030000
chr9	111892572	111929571	FRRS1L	-	ENSG00000260230.2_2	7949.130000	0.000000	0.000000
chr9	112002006	112083244	EPB41L4B	-	ENSG00000095203.14_2	3758.130000	44.000000	0.160000
chr9	112137973	112260593	PTPN3	-	ENSG00000070159.13_2	5135.140000	0.000000	0.000000
chr9	112542576	112713756	PALM2	+	ENSG00000243444.7_3	4244.130000	1.000000	0.000000
chr9	112542576	112934791	PALM2-AKAP2	+	ENSG00000157654.17_3	7259.130000	0.000000	0.000000
chr9	112810877	112934791	AKAP2	+	ENSG00000241978.9_3	1030.740000	17.000000	0.220000
chr9	112961845	112970413	C9orf152	-	ENSG00000188959.9_2	1272.760000	0.000000	0.000000
chr9	113006091	113018920	TXN	-	ENSG00000136810.12_2	619.670000	17917.000000	390.820000
chr9	113065866	113100164	TXNDC8	-	ENSG00000204193.10_2	519.730000	0.000000	0.000000
chr9	113127528	113342160	SVEP1	-	ENSG00000165124.17_2	11946.130000	167.000000	0.190000
chr9	113431050	113563278	MUSK	+	ENSG00000030304.13_2	1625.150000	0.000000	0.000000
chr9	113636053	113800365	LPAR1	-	ENSG00000198121.13_3	2242.130000	1.000000	0.010000
chr9	114089762	114090713	OR2K2	-	ENSG00000171133.2_2	746.630000	0.000000	0.000000
chr9	114122972	114247025	KIAA0368	-	ENSG00000136813.14_3	3385.350000	13162.000000	52.550000
chr9	114287438	114306712	ZNF483	+	ENSG00000173258.12_3	1930.800000	42.000000	0.290000
chr9	114325246	114362135	PTGR1	-	ENSG00000106853.18_3	861.050000	0.000000	0.000000
chr9	114365110	114375833	LRRC37A5P	-	ENSG00000204173.10_2	679.810000	0.000000	0.000000
chr9	114393631	114416631	DNAJC25	+	ENSG00000059769.19_3	2185.150000	1407.920000	8.710000
chr9	114393631	114432526	DNAJC25-GNG10	+	ENSG00000244115.1_3	1200.130000	113.860000	1.280000
chr9	114423850	114432526	GNG10	+	ENSG00000242616.3_3	1243.130000	2249.220000	24.460000
chr9	114448798	114545779	C9orf84	-	ENSG00000165181.16_2	4026.130000	0.000000	0.000000
chr9	114659045	114697654	UGCG	+	ENSG00000148154.9_2	3749.730000	4376.000000	15.770000
chr9	114803060	114937577	SUSD1	-	ENSG00000106868.16_3	2700.020000	3353.000000	16.790000
chr9	114979994	115095944	PTBP3	-	ENSG00000119314.15_3	7065.730000	16684.000000	31.920000
chr9	115142188	115234685	HSDL2	+	ENSG00000119471.14_2	2890.000000	3780.000000	17.680000
chr9	115249247	115427591	KIAA1958	+	ENSG00000165185.14_3	5706.760000	1692.000000	4.010000
chr9	115446228	115480429	INIP	-	ENSG00000148153.13_2	2027.060000	3429.000000	22.870000
chr9	115513133	115637267	SNX30	+	ENSG00000148158.16_2	7038.190000	1150.000000	2.210000
chr9	115641199	115653193	SLC46A2	-	ENSG00000119457.7_2	1948.130000	0.000000	0.000000
chr9	115759399	115774472	ZNF883	-	ENSG00000228623.5_1	2166.130000	342.000000	2.130000
chr9	115804094	115819071	ZFP37	-	ENSG00000136866.13_2	5312.090000	26.000000	0.070000
chr9	115867002	115873957	FAM225B	-	ENSG00000225684.3_2	5381.130000	0.000000	0.000000
chr9	115875175	115882126	FAM225A	+	ENSG00000231528.2_2	5377.130000	182.000000	0.460000
chr9	115913237	115926422	SLC31A2	+	ENSG00000136867.10_2	1497.060000	144.840000	1.310000
chr9	115927799	115983641	FKBP15	-	ENSG00000119321.8_3	4363.100000	4614.160000	14.290000
chr9	115983807	116026772	SLC31A1	+	ENSG00000136868.10_2	4224.880000	4682.000000	14.980000
chr9	116029289	116037869	CDC26	-	ENSG00000176386.8_2	623.420000	2026.350000	43.930000
chr9	116037913	116055185	PRPF4	+	ENSG00000136875.12_2	2666.360000	4414.000000	22.380000
chr9	116059372	116061320	RNF183	-	ENSG00000165188.13_2	1307.700000	8.000000	0.080000
chr9	116075501	116102620	WDR31	-	ENSG00000148225.15_3	2388.380000	198.000000	1.120000
chr9	116111811	116133513	BSPRY	+	ENSG00000119411.10_2	2091.130000	21.000000	0.140000
chr9	116135695	116139289	HDHD3	-	ENSG00000119431.9_2	1319.330000	1414.000000	14.490000
chr9	116148591	116163618	ALAD	-	ENSG00000148218.15_3	2414.850000	1444.000000	8.080000
chr9	116169517	116173029	POLE3	-	ENSG00000148229.12_2	1821.740000	10482.000000	77.770000
chr9	116172987	116191964	C9orf43	+	ENSG00000157653.11_2	1600.290000	40.000000	0.340000
chr9	116263706	116360023	RGS3	+	ENSG00000138835.22_3	2119.700000	200.000000	1.280000
chr9	116638561	116818875	ZNF618	+	ENSG00000157657.14_3	6213.700000	1620.000000	3.520000
chr9	116822407	116840752	AMBP	-	ENSG00000106927.11_2	858.640000	0.000000	0.000000
chr9	116853917	116861337	KIF12	-	ENSG00000136883.13_2	1305.420000	0.000000	0.000000
chr9	116917824	117074796	COL27A1	+	ENSG00000196739.14_2	2697.650000	0.000000	0.000000
chr9	117085302	117088759	ORM1	+	ENSG00000229314.5_2	364.200000	0.000000	0.000000
chr9	117092068	117095536	ORM2	+	ENSG00000228278.3_2	512.140000	0.000000	0.000000
chr9	117098406	117156685	AKNA	-	ENSG00000106948.16_2	4162.250000	1525.000000	4.950000
chr9	117164359	117267736	WHRN	-	ENSG00000095397.13_3	2524.000000	1542.000000	8.260000
chr9	117349993	117361152	ATP6V1G1	+	ENSG00000136888.6_2	825.500000	9230.000000	151.130000
chr9	117373705	117408703	TMEM268	+	ENSG00000157693.14_2	3935.160000	1871.000000	6.430000
chr9	117546914	117568408	TNFSF15	-	ENSG00000181634.7_2	4490.130000	0.000000	0.000000
chr9	117663424	117692875	TNFSF8	-	ENSG00000106952.7_2	1069.820000	0.000000	0.000000
chr9	117781853	117880536	TNC	-	ENSG00000041982.15_3	1596.130000	1.000000	0.010000
chr9	117904096	118164923	DEC1	+	ENSG00000173077.14_2	1092.840000	0.000000	0.000000
chr9	118650543	118687377	LINC00474	-	ENSG00000204148.3_2	521.140000	0.000000	0.000000
chr9	118916070	119164600	PAPPA	+	ENSG00000182752.9_3	6530.390000	58.600000	0.120000
chr9	119160436	119162885	PAPPA-AS1	-	ENSG00000256040.2_2	2202.130000	11.400000	0.070000
chr9	119187503	119449542	ASTN2	-	ENSG00000148219.16_3	1759.200000	164.000000	1.260000
chr9	119266561	119324572	ASTN2-AS1	+	ENSG00000229105.1_2	1508.130000	0.000000	0.000000
chr9	119449580	119463579	TRIM32	+	ENSG00000119401.10_3	3384.870000	665.000000	2.660000
chr9	120466452	120479769	TLR4	+	ENSG00000136869.13_2	2760.140000	0.000000	0.000000
chr9	121928907	122131739	BRINP1	-	ENSG00000078725.12_2	1557.140000	0.000000	0.000000
chr9	122697337	122700110	LINC01613	+	ENSG00000261432.1_2	2532.130000	0.000000	0.000000
chr9	123151146	123342448	CDK5RAP2	-	ENSG00000136861.17_2	2302.260000	8205.000000	48.170000
chr9	123363195	123476765	MEGF9	-	ENSG00000106780.8_2	6050.130000	1181.000000	2.640000
chr9	123519253	123555740	FBXW2	-	ENSG00000119402.16_2	3531.290000	8233.000000	31.510000
chr9	123578331	123605299	PSMD5	-	ENSG00000095261.13_1	2590.790000	14873.000000	77.600000
chr9	123605319	123616651	PSMD5-AS1	+	ENSG00000226752.9_3	1249.700000	4947.000000	53.510000
chr9	123617928	123639606	PHF19	-	ENSG00000119403.13_3	1146.310000	20161.000000	237.730000
chr9	123664670	123689173	TRAF1	-	ENSG00000056558.10_2	3467.130000	6.000000	0.020000
chr9	123714613	123812554	C5	-	ENSG00000106804.7_2	2053.890000	94.000000	0.620000
chr9	123850573	123939886	CNTRL	+	ENSG00000119397.16_2	5089.970000	5537.000000	14.700000
chr9	123940414	123964365	RAB14	-	ENSG00000119396.10_3	3897.130000	3669.000000	12.730000
chr9	124030379	124095120	GSN	+	ENSG00000148180.19_3	1661.010000	1087.000000	8.850000
chr9	124043045	124047808	GSN-AS1	-	ENSG00000235865.2_3	4515.130000	20.000000	0.060000
chr9	124101265	124132582	STOM	-	ENSG00000148175.12_2	2423.510000	4581.000000	25.550000
chr9	124217318	124262306	GGTA1P	-	ENSG00000204136.10_3	3181.130000	52.000000	0.220000
chr9	124329380	124547809	DAB2IP	+	ENSG00000136848.16_2	2268.960000	0.000000	0.000000
chr9	124751189	124855885	TTLL11	-	ENSG00000175764.14_3	1291.310000	312.000000	3.270000
chr9	124906337	124922098	NDUFA8	-	ENSG00000119421.6_2	596.130000	7099.000000	160.970000
chr9	124922186	124962367	MORN5	+	ENSG00000185681.12_2	252.440000	0.000000	0.000000
chr9	124964855	124991091	LHX6	-	ENSG00000106852.15_2	1639.500000	1105.000000	9.110000
chr9	125001833	125027143	RBM18	-	ENSG00000119446.13_2	1924.860000	2901.000000	20.370000
chr9	125026881	125087594	MRRF	+	ENSG00000148187.17_3	1348.900000	6603.000000	66.170000
chr9	125133283	125157982	PTGS1	+	ENSG00000095303.14_3	4039.470000	845.000000	2.830000
chr9	125239236	125240205	OR1J1	-	ENSG00000136834.3_2	721.130000	0.000000	0.000000
chr9	125273080	125274022	OR1J2	+	ENSG00000197233.7_2	694.130000	0.000000	0.000000
chr9	125281419	125282361	OR1J4	+	ENSG00000239590.1_2	694.130000	0.000000	0.000000
chr9	125288636	125289572	OR1N1	-	ENSG00000171505.5_2	689.630000	0.000000	0.000000
chr9	125315448	125316441	OR1N2	+	ENSG00000171501.8_3	765.630000	0.000000	0.000000
chr9	125329826	125330756	OR1L8	-	ENSG00000171496.3_2	682.130000	0.000000	0.000000
chr9	125377016	125377961	OR1Q1	+	ENSG00000165202.3_3	697.130000	0.000000	0.000000
chr9	125390857	125391814	OR1B1	-	ENSG00000280094.2_3	747.130000	0.000000	0.000000
chr9	125423994	125424927	OR1L1	+	ENSG00000173679.2_2	760.130000	0.000000	0.000000
chr9	125437408	125438383	OR1L3	+	ENSG00000171481.3_2	727.130000	0.000000	0.000000
chr9	125486268	125487204	OR1L4	+	ENSG00000136939.1_2	688.130000	0.000000	0.000000
chr9	125512126	125513062	OR1L6	+	ENSG00000171459.3_2	742.130000	0.000000	0.000000
chr9	125551211	125552174	OR5C1	+	ENSG00000148215.4_2	715.130000	0.000000	0.000000
chr9	125562401	125563352	OR1K1	+	ENSG00000165204.3_2	703.130000	0.000000	0.000000
chr9	125580375	125590935	PDCL	-	ENSG00000136940.13_2	2565.130000	1843.000000	9.710000
chr9	125616023	125667562	RC3H2	-	ENSG00000056586.15_2	4196.130000	3281.000000	10.570000
chr9	125670334	125675607	ZBTB6	-	ENSG00000186130.4_2	3858.130000	847.000000	2.970000
chr9	125680307	125693830	ZBTB26	-	ENSG00000171448.8_2	4195.130000	2227.000000	7.180000
chr9	125703287	125867147	RABGAP1	+	ENSG00000011454.16_3	4121.450000	2293.000000	7.520000
chr9	125795921	125797944	GPR21	+	ENSG00000188394.6_3	922.130000	0.000000	0.000000
chr9	125871772	125877756	MIR600HG	-	ENSG00000236901.6_3	5734.940000	2042.000000	4.810000
chr9	125883907	126030843	STRBP	-	ENSG00000165209.18_3	2719.980000	8592.000000	42.700000
chr9	126118445	126141034	CRB2	+	ENSG00000148204.11_2	4020.720000	106.560000	0.360000
chr9	126141932	126692417	DENND1A	-	ENSG00000119522.16_3	1844.770000	1793.440000	13.140000
chr9	126773888	126795442	LHX2	+	ENSG00000106689.10_3	1178.400000	0.000000	0.000000
chr9	127020195	127114719	NEK6	+	ENSG00000119408.16_3	2689.420000	1456.000000	7.320000
chr9	127115743	127177752	PSMB7	-	ENSG00000136930.12_2	723.160000	17442.000000	326.010000
chr9	127243514	127269699	NR5A1	-	ENSG00000136931.9_2	1670.380000	0.000000	0.000000
chr9	127279553	127533589	NR6A1	-	ENSG00000148200.16_3	5847.720000	5469.000000	12.640000
chr9	127420714	127460907	MIR181A2HG	+	ENSG00000224020.1_2	414.150000	4.000000	0.130000
chr9	127539436	127577170	OLFML2A	+	ENSG00000185585.19_3	4237.460000	0.000000	0.000000
chr9	127615695	127620170	WDR38	+	ENSG00000136918.7_3	1033.790000	0.000000	0.000000
chr9	127620157	127624240	RPL35	-	ENSG00000136942.14_2	208.440000	53896.000000	3495.090000
chr9	127624396	127640012	ARPC5L	+	ENSG00000136950.13_2	1254.460000	8018.000000	86.390000
chr9	127640572	127703386	GOLGA1	-	ENSG00000136935.13_3	4147.450000	2734.240000	8.910000
chr9	127704887	127905838	SCAI	-	ENSG00000173611.17_3	6376.120000	1542.760000	3.270000
chr9	127908851	127952218	PPP6C	-	ENSG00000119414.11_2	3781.800000	5420.000000	19.370000
chr9	127962820	127996438	RABEPK	+	ENSG00000136933.16_3	1272.110000	3770.000000	40.060000
chr9	127997126	128003666	HSPA5	-	ENSG00000044574.7_2	3660.130000	34749.000000	128.330000
chr9	128024072	128127290	GAPVD1	+	ENSG00000165219.21_3	5538.560000	8019.000000	19.570000
chr9	128199672	128469513	MAPKAP1	-	ENSG00000119487.16_3	2018.780000	6905.000000	46.230000
chr9	128509616	128729655	PBX3	+	ENSG00000167081.16_3	340.170000	65.000000	2.580000
chr9	129089122	129269320	MVB12B	+	ENSG00000196814.14_2	2034.170000	0.000000	0.000000
chr9	129376721	129463311	LMX1B	+	ENSG00000136944.17_3	3277.380000	0.000000	0.000000
chr9	129567284	129600487	ZBTB43	+	ENSG00000169155.9_3	5686.530000	2290.000000	5.440000
chr9	129622943	129648156	ZBTB34	+	ENSG00000177125.5_2	6316.130000	3332.000000	7.130000
chr9	129677052	129979724	RALGPS1	+	ENSG00000136828.18_3	1651.700000	144.000000	1.180000
chr9	129849627	129885044	ANGPTL2	-	ENSG00000136859.9_2	2327.130000	7.000000	0.040000
chr9	130026755	130155828	GARNL3	+	ENSG00000136895.18_3	1251.950000	122.000000	1.320000
chr9	130159416	130170170	SLC2A8	+	ENSG00000136856.17_3	1277.200000	743.000000	7.860000
chr9	130186652	130207651	ZNF79	+	ENSG00000196152.10_2	1904.300000	416.000000	2.950000
chr9	130209952	130213711	RPL12	-	ENSG00000197958.12_2	400.120000	66454.080000	2244.980000
chr9	130213764	130265780	LRSAM1	+	ENSG00000148356.13_2	2008.170000	1266.000000	8.520000
chr9	130267616	130331396	FAM129B	-	ENSG00000136830.11_2	3173.180000	6349.000000	27.040000
chr9	130374485	130454995	STXBP1	+	ENSG00000136854.19_3	2399.350000	1814.700000	10.220000
chr9	130469270	130476303	CFAP157	+	ENSG00000160401.14_2	1865.450000	279.880000	2.030000
chr9	130475941	130477955	PTRH1	-	ENSG00000187024.13_3	636.730000	1003.120000	21.290000
chr9	130478342	130493879	TTC16	+	ENSG00000167094.15_2	2399.130000	15.000000	0.080000
chr9	130493802	130497628	TOR2A	-	ENSG00000160404.17_2	1266.240000	1597.000000	17.050000
chr9	130500595	130533648	SH2D3C	-	ENSG00000095370.19_2	2803.130000	33.000000	0.160000
chr9	130548304	130553052	CDK9	+	ENSG00000136807.13_3	1567.990000	3817.000000	32.900000
chr9	130565136	130576360	FPGS	+	ENSG00000136877.14_3	1840.600000	6521.000000	47.890000
chr9	130577290	130617052	ENG	-	ENSG00000106991.13_2	1232.640000	61.000000	0.670000
chr9	130628758	130640022	AK1	-	ENSG00000106992.17_3	511.140000	1713.490000	45.310000
chr9	130647599	130661927	ST6GALNAC6	-	ENSG00000160408.14_3	1905.540000	1878.000000	13.320000
chr9	130670164	130679305	ST6GALNAC4	-	ENSG00000136840.18_3	1264.090000	1846.000000	19.740000
chr9	130683807	130689770	PIP5KL1	-	ENSG00000167103.11_2	603.810000	164.000000	3.670000
chr9	130697373	130700763	DPM2	-	ENSG00000136908.17_2	1155.340000	6926.000000	81.030000
chr9	130702860	130712993	FAM102A	-	ENSG00000167106.11_2	3796.040000	779.000000	2.770000
chr9	130823511	130829599	NAIF1	-	ENSG00000171169.8_2	2168.140000	2158.000000	13.450000
chr9	130860760	130871537	SLC25A25	+	ENSG00000148339.12_3	3006.550000	4584.020000	20.610000
